Date,GPR,GPR_change
2007-02-28,96.1693572998047,-1.7506866455077983
2007-03-31,87.3365020751953,-8.832855224609403
2007-04-30,76.6133804321289,-10.723121643066392
2007-05-31,92.5995864868164,15.9862060546875
2007-06-30,97.9723129272461,5.3727264404296875
2007-07-31,112.346252441406,14.3739395141599
2007-08-31,83.1732025146484,-29.1730499267576
2007-09-30,94.4888687133789,11.315666198730511
2007-10-31,101.473014831543,6.984146118164091
2007-11-30,89.7954483032227,-11.677566528320298
2007-12-31,94.9674911499023,5.172042846679602
2008-01-31,81.4998245239258,-13.467666625976506
2008-02-29,80.75146484375,-0.7483596801757955
2008-03-31,77.6361389160156,-3.1153259277344034
2008-04-30,71.9048080444336,-5.731330871582003
2008-05-31,72.5737991333008,0.6689910888672017
2008-06-30,87.5484237670898,14.974624633789006
2008-07-31,89.7395706176758,2.1911468505859943
2008-08-31,88.5541076660156,-1.1854629516601989
2008-09-30,88.5425567626953,-0.01155090332029829
2008-10-31,64.159797668457,-24.382759094238295
2008-11-30,79.0809707641602,14.921173095703196
2008-12-31,92.3664321899414,13.285461425781207
2009-01-31,85.3694763183594,-6.996955871582003
2009-02-28,67.4526748657227,-17.916801452636705
2009-03-31,72.6446228027344,5.1919479370117045
2009-04-30,85.6884994506836,13.04387664794919
2009-05-31,89.6808624267578,3.9923629760742045
2009-06-30,81.1095886230469,-8.571273803710895
2009-07-31,83.4396209716797,2.3300323486327983
2009-08-31,73.3718795776367,-10.067741394042997
2009-09-30,92.8399887084961,19.46810913085939
2009-10-31,90.5764007568359,-2.263587951660199
2009-11-30,82.1017608642578,-8.474639892578097
2009-12-31,92.9469146728516,10.845153808593807
2010-01-31,91.5810241699219,-1.3658905029297017
2010-02-28,80.7253570556641,-10.855667114257798
2010-03-31,74.116943359375,-6.608413696289105
2010-04-30,88.7615814208984,14.644638061523395
2010-05-31,88.9587097167969,0.19712829589850855
2010-06-30,96.4536972045898,7.494987487792898
2010-07-31,79.3813781738281,-17.072319030761705
2010-08-31,80.9938659667969,1.6124877929688068
2010-09-30,71.1685485839844,-9.8253173828125
2010-10-31,65.9919357299805,-5.176612854003906
2010-11-30,94.7051696777344,28.713233947753906
2010-12-31,97.2038955688477,2.4987258911132955
2011-01-31,79.4216156005859,-17.782279968261804
2011-02-28,90.0144882202148,10.592872619628906
2011-03-31,136.888305664063,46.87381744384821
2011-04-30,91.0177688598633,-45.870536804199716
2011-05-31,105.344917297363,14.327148437499702
2011-06-30,84.391845703125,-20.953071594237997
2011-07-31,78.9247589111328,-5.467086791992202
2011-08-31,86.9515686035156,8.026809692382798
2011-09-30,83.3504486083984,-3.6011199951172017
2011-10-31,76.3399353027344,-7.0105133056639914
2011-11-30,83.1576766967773,6.817741394042898
2011-12-31,85.3413238525391,2.183647155761804
2012-01-31,79.6349716186523,-5.706352233886804
2012-02-29,92.4458236694336,12.810852050781293
2012-03-31,88.7599792480469,-3.6858444213866903
2012-04-30,96.0166854858398,7.256706237792898
2012-05-31,78.1711578369141,-17.845527648925696
2012-06-30,77.8224334716797,-0.3487243652344034
2012-07-31,82.8080215454102,4.985588073730497
2012-08-31,74.8783569335938,-7.929664611816392
2012-09-30,69.2805099487305,-5.59784698486331
2012-10-31,81.6636657714844,12.383155822753906
2012-11-30,81.3896408081055,-0.27402496337890625
2012-12-31,74.8315582275391,-6.558082580566392
2013-01-31,90.6574935913086,15.825935363769489
2013-02-28,81.59033203125,-9.067161560058594
