Date,SPY,FEZ,EWJ,EEM,IEF,TLT,TIP,GLD,DBC,DBA,IYR
2006-08-06,128.1999969482422,47.52000045776367,54.439998626708984,31.96666717529297,81.54000091552734,86.31999969482422,100.9800033569336,64.27999877929688,26.049999237060547,,75.4000015258789
2006-08-13,127.01000213623047,46.77000045776367,53.79999923706055,31.823333740234375,81.16000366210938,85.4000015258789,100.73999786376953,62.709999084472656,25.540000915527344,,72.2300033569336
2006-08-20,130.69000244140625,48.970001220703125,56.119998931884766,32.78666687011719,81.94999694824219,86.7699966430664,101.2699966430664,61.040000915527344,24.809999465942383,,74.05000305175781
2006-08-27,129.80999755859375,48.25,54.68000030517578,32.02000045776367,82.19000244140625,87.44000244140625,101.58000183105469,61.77000045776367,25.059999465942383,,74.58000183105469
2006-09-03,131.4199981689453,49.11000061035156,55.31999969482422,32.9033317565918,82.2699966430664,87.76000213623047,101.0,62.13999938964844,24.950000762939453,,75.66999816894531
2006-09-10,130.27999877929688,47.75,54.79999923706055,32.026668548583984,82.08000183105469,87.33000183105469,100.30000305175781,60.63999938964844,24.5,,76.19999694824219
2006-09-17,131.9600067138672,48.15999984741211,53.63999938964844,32.27333450317383,82.02999877929688,87.45999908447266,100.1500015258789,57.400001525878906,23.280000686645508,,78.19999694824219
2006-09-24,131.47000122070312,48.599998474121094,52.79999923706055,31.586666107177734,83.26000213623047,89.68000030517578,101.06999969482422,58.5,23.200000762939453,,77.5999984741211
2006-10-01,133.5800018310547,49.380001068115234,54.15999984741211,32.25666809082031,83.13999938964844,89.41000366210938,101.1500015258789,59.470001220703125,23.950000762939453,,77.1500015258789
2006-10-08,135.00999450683594,49.56999969482422,54.79999923706055,32.96666717529297,82.5999984741211,88.2699966430664,100.38999938964844,56.9900016784668,23.690000534057617,,78.6500015258789
2006-10-15,136.6300048828125,50.040000915527344,54.599998474121094,33.96666717529297,82.01000213623047,87.16000366210938,99.33999633789062,58.56999969482422,24.149999618530273,,80.5199966430664
2006-10-22,136.83999633789062,50.45000076293945,55.15999984741211,33.93333435058594,82.12999725341797,87.55000305175781,99.22000122070312,58.779998779296875,24.049999237060547,,80.6500015258789
2006-10-29,137.91000366210938,50.88999938964844,55.68000030517578,34.0,82.86000061035156,88.87000274658203,100.25,59.400001525878906,24.600000381469727,,81.47000122070312
2006-11-05,136.5399932861328,50.63999938964844,54.84000015258789,34.400001525878906,82.38999938964844,88.52999877929688,99.58000183105469,62.29999923706055,24.6200008392334,,79.0999984741211
2006-11-12,138.24000549316406,52.22999954223633,53.7599983215332,35.32666778564453,83.0999984741211,89.86000061035156,100.55999755859375,62.4900016784668,24.760000228881836,,79.75
2006-11-19,140.4199981689453,52.5,53.63999938964844,35.663333892822266,83.08999633789062,89.94999694824219,99.79000091552734,61.779998779296875,24.520000457763672,,81.19999694824219
2006-11-26,140.35000610351562,52.880001068115234,52.84000015258789,36.336666107177734,83.4800033569336,90.62000274658203,100.3499984741211,63.5,25.09000015258789,,85.8499984741211
2006-12-03,140.22000122070312,52.45000076293945,55.31999969482422,36.45000076293945,83.94000244140625,91.41999816894531,101.44999694824219,64.12000274658203,25.770000457763672,,85.75
2006-12-10,141.4199981689453,53.220001220703125,56.15999984741211,37.29999923706055,83.27999877929688,90.23999786376953,100.61000061035156,62.04999923706055,25.100000381469727,,85.23999786376953
2006-12-17,142.33999633789062,53.900001525878906,56.599998474121094,37.866668701171875,83.1500015258789,89.7300033569336,99.8499984741211,61.0,25.520000457763672,,84.5
2006-12-24,140.75,53.34000015258789,56.52000045776367,37.31666564941406,83.06999969482422,89.38999938964844,99.3499984741211,61.650001525878906,24.75,,81.76000213623047
2006-12-31,141.6199951171875,54.29999923706055,56.84000015258789,38.05666732788086,82.44000244140625,88.43000030517578,98.80000305175781,63.209999084472656,24.579999923706055,,83.3499984741211
2007-01-07,140.5399932861328,53.66999816894531,55.91999816894531,36.74333190917969,82.70999908447266,89.20999908447266,99.0199966430664,60.16999816894531,23.100000381469727,25.020000457763672,82.55000305175781
2007-01-14,143.24000549316406,53.959999084472656,56.20000076293945,37.29999923706055,82.22000122070312,88.04000091552734,98.04000091552734,62.16999816894531,23.18000030517578,27.100000381469727,86.0999984741211
2007-01-21,142.82000732421875,53.9900016784668,56.7599983215332,37.54666519165039,82.19999694824219,87.98999786376953,98.44000244140625,63.0,22.950000762939453,25.850000381469727,87.81999969482422
2007-01-28,142.1300048828125,53.68000030517578,56.91999816894531,37.72999954223633,81.79000091552734,86.91000366210938,98.33999633789062,64.16999816894531,23.579999923706055,26.040000915527344,89.80000305175781
2007-02-04,144.80999755859375,54.83000183105469,57.63999938964844,38.45000076293945,81.80999755859375,87.19999694824219,98.87999725341797,64.27999877929688,24.209999084472656,26.030000686645508,92.0
2007-02-11,143.94000244140625,54.83000183105469,57.08000183105469,38.04999923706055,82.08000183105469,87.62999725341797,98.75,66.12000274658203,24.420000076293945,26.15999984741211,92.5199966430664
2007-02-18,145.72999572753906,55.7599983215332,59.63999938964844,39.33000183105469,82.5999984741211,88.63999938964844,99.45999908447266,66.36000061035156,24.489999771118164,26.739999771118164,92.45999908447266
2007-02-25,145.3000030517578,55.880001068115234,60.15999984741211,39.16666793823242,82.80999755859375,88.83999633789062,99.83999633789062,67.72000122070312,25.239999771118164,27.190000534057617,90.97000122070312
2007-03-04,138.6699981689453,52.36000061035156,57.79999923706055,36.0,83.55000305175781,90.19999694824219,101.05999755859375,63.709999084472656,24.799999237060547,26.389999389648438,85.7699966430664
2007-03-11,140.77999877929688,53.4900016784668,58.7599983215332,37.400001525878906,83.16000366210938,89.4000015258789,100.44999694824219,64.25,24.709999084472656,26.309999465942383,86.76000213623047
2007-03-18,138.52999877929688,52.81999969482422,57.63999938964844,36.77333450317383,83.55000305175781,89.8499984741211,100.9800033569336,64.62000274658203,24.25,25.920000076293945,85.45999908447266
2007-03-25,143.38999938964844,55.58000183105469,59.599998474121094,38.973331451416016,83.2699966430664,88.79000091552734,101.0,65.1500015258789,24.850000381469727,26.280000686645508,87.05000305175781
2007-04-01,142.0,55.650001525878906,58.279998779296875,38.83333206176758,83.08999633789062,88.27999877929688,101.04000091552734,65.73999786376953,25.3799991607666,25.190000534057617,85.23999786376953
2007-04-08,144.24000549316406,57.38999938964844,58.720001220703125,40.026668548583984,82.70999908447266,87.75,100.56999969482422,66.86000061035156,25.360000610351562,25.43000030517578,86.5
2007-04-15,145.32000732421875,58.439998626708984,58.040000915527344,40.94333267211914,82.33999633789062,87.12000274658203,99.94999694824219,67.83999633789062,25.700000762939453,25.81999969482422,85.9800033569336
2007-04-22,148.6199951171875,60.0099983215332,58.560001373291016,41.0533332824707,82.87000274658203,88.1500015258789,100.6500015258789,68.69999694824219,25.530000686645508,25.5,87.06999969482422
2007-04-29,149.52999877929688,59.959999084472656,57.560001373291016,41.073333740234375,82.91000366210938,87.83000183105469,100.80000305175781,67.55999755859375,25.799999237060547,25.110000610351562,87.16000366210938
2007-05-06,150.9199981689453,60.790000915527344,57.720001220703125,41.57666778564453,82.9800033569336,88.5999984741211,100.7300033569336,68.19000244140625,25.489999771118164,25.610000610351562,85.6500015258789
2007-05-13,150.86000061035156,60.400001525878906,58.15999984741211,41.983333587646484,82.81999969482422,88.19000244140625,100.5,66.44999694824219,25.350000381469727,25.329999923706055,86.25
2007-05-20,152.6199951171875,61.349998474121094,57.0,42.28333282470703,82.18000030517578,86.93000030517578,99.66999816894531,65.5199966430664,25.43000030517578,24.8799991607666,81.20999908447266
2007-05-27,151.69000244140625,61.04999923706055,57.119998931884766,41.91666793823242,81.91999816894531,86.37000274658203,99.77999877929688,64.94000244140625,25.600000381469727,26.0,81.2300033569336
2007-06-03,154.0800018310547,62.13999938964844,58.720001220703125,43.37666702270508,81.12000274658203,85.58999633789062,98.8499984741211,66.44000244140625,25.700000762939453,26.389999389648438,85.58000183105469
2007-06-10,151.0399932861328,60.20000076293945,58.63999938964844,42.03333282470703,80.37000274658203,83.80000305175781,98.1500015258789,64.22000122070312,25.489999771118164,26.43000030517578,82.83999633789062
2007-06-17,153.07000732421875,60.54999923706055,58.560001373291016,44.13999938964844,80.22000122070312,83.69000244140625,98.04000091552734,64.8499984741211,26.649999618530273,27.8700008392334,82.0
2007-06-24,150.5500030517578,59.75,57.720001220703125,43.813331604003906,80.44999694824219,83.76000213623047,98.47000122070312,64.77999877929688,26.239999771118164,26.690000534057617,78.80000305175781
2007-07-01,150.42999267578125,60.18000030517578,58.040000915527344,43.87666702270508,81.08999633789062,85.16999816894531,98.97000122070312,64.2699966430664,25.700000762939453,26.399999618530273,77.41999816894531
2007-07-08,152.97999572753906,61.599998474121094,58.52000045776367,46.099998474121094,80.0199966430664,83.4800033569336,97.80999755859375,64.95999908447266,26.350000381469727,26.709999084472656,80.0999984741211
2007-07-15,154.85000610351562,62.540000915527344,59.119998931884766,47.599998474121094,80.52999877929688,84.26000213623047,98.29000091552734,66.02999877929688,26.649999618530273,27.56999969482422,79.68000030517578
2007-07-22,153.5,61.2400016784668,58.439998626708984,46.65999984741211,81.36000061035156,85.95999908447266,99.38999938964844,67.58000183105469,26.399999618530273,26.3799991607666,77.30000305175781
2007-07-29,145.11000061035156,57.29999923706055,57.040000915527344,43.68333435058594,82.47000122070312,87.27999877929688,100.41000366210938,65.41000366210938,26.280000686645508,26.0,70.4000015258789
2007-08-05,143.8000030517578,57.97999954223633,56.20000076293945,42.58333206176758,82.63999938964844,87.93000030517578,100.30000305175781,66.69000244140625,25.899999618530273,26.030000686645508,69.87999725341797
2007-08-12,144.7100067138672,57.65999984741211,55.68000030517578,42.516666412353516,82.06999969482422,86.08000183105469,99.37999725341797,66.56999969482422,25.530000686645508,26.3799991607666,72.0
2007-08-19,144.7100067138672,56.65999984741211,54.400001525878906,40.75,83.02999877929688,86.79000091552734,100.48999786376953,65.01000213623047,25.15999984741211,25.780000686645508,71.8499984741211
2007-08-26,148.3300018310547,58.529998779296875,55.880001068115234,43.66666793823242,83.36000061035156,87.8499984741211,100.77999877929688,66.11000061035156,25.6299991607666,26.729999542236328,73.75
2007-09-02,147.58999633789062,58.540000915527344,56.279998779296875,44.650001525878906,84.13999938964844,88.87999725341797,101.18000030517578,66.5199966430664,25.690000534057617,26.639999389648438,74.0999984741211
2007-09-09,146.07000732421875,57.470001220703125,54.63999938964844,44.04999923706055,84.88999938964844,90.30000305175781,102.2300033569336,69.38999938964844,26.100000381469727,27.0,72.37000274658203
2007-09-16,148.89999389648438,58.58000183105469,54.31999969482422,45.723331451416016,84.30000305175781,89.91000366210938,102.19999694824219,69.98999786376953,26.440000534057617,27.3700008392334,74.08999633789062
2007-09-23,151.97000122070312,61.38999938964844,55.119998931884766,48.33333206176758,83.43000030517578,87.88999938964844,101.5999984741211,72.33999633789062,27.690000534057617,28.770000457763672,76.87000274658203
2007-09-30,152.5800018310547,62.279998779296875,57.36000061035156,49.81666564941406,83.87999725341797,88.72000122070312,102.02999877929688,73.51000213623047,28.110000610351562,29.5,76.47000122070312
2007-10-07,155.85000610351562,62.79999923706055,58.599998474121094,52.356666564941406,83.19999694824219,88.27999877929688,101.30000305175781,73.4000015258789,27.75,28.420000076293945,80.80000305175781
2007-10-14,156.3300018310547,63.099998474121094,58.08000183105469,53.16666793823242,83.05000305175781,87.62999725341797,100.9000015258789,74.58999633789062,28.1200008392334,28.780000686645508,79.12999725341797
2007-10-21,149.6699981689453,62.25,55.560001373291016,50.733333587646484,84.91000366210938,90.45999908447266,102.97000122070312,75.69999694824219,28.90999984741211,29.579999923706055,73.73999786376953
2007-10-28,153.6199951171875,64.04000091552734,56.560001373291016,54.33333206176758,84.87999725341797,90.5,103.3499984741211,77.69000244140625,29.850000381469727,29.280000686645508,75.9000015258789
2007-11-04,151.1999969482422,64.11000061035156,56.560001373291016,53.78333282470703,85.08999633789062,91.04000091552734,104.0,79.83000183105469,30.760000228881836,29.489999771118164,72.83000183105469
2007-11-11,145.13999938964844,62.63999938964844,53.599998474121094,51.20000076293945,85.8499984741211,91.33000183105469,105.3499984741211,82.18000030517578,31.110000610351562,29.8700008392334,70.29000091552734
2007-11-18,145.7899932861328,62.91999816894531,53.84000015258789,51.266666412353516,86.0999984741211,92.41000366210938,105.12000274658203,77.75,30.31999969482422,29.760000228881836,69.98999786376953
2007-11-25,144.1300048828125,63.22999954223633,54.560001373291016,49.12666702270508,86.91000366210938,93.7300033569336,106.69000244140625,81.25,31.639999389648438,30.739999771118164,67.81999969482422
2007-12-02,148.66000366210938,64.29000091552734,56.279998779296875,51.46666717529297,87.58000183105469,94.37999725341797,106.69999694824219,77.31999969482422,30.309999465942383,30.649999618530273,70.0199966430664
2007-12-09,150.91000366210938,65.1500015258789,57.0,53.34333419799805,86.36000061035156,91.75,104.44999694824219,78.5999984741211,30.889999389648438,32.06999969482422,71.7699966430664
2007-12-16,147.1699981689453,62.790000915527344,53.040000915527344,49.96666717529297,85.72000122070312,90.61000061035156,104.33000183105469,78.5199966430664,31.43000030517578,32.209999084472656,66.30999755859375
2007-12-23,148.1300048828125,62.290000915527344,53.68000030517578,51.2400016784668,86.31999969482422,91.66999816894531,105.0999984741211,80.0999984741211,30.90999984741211,32.79999923706055,67.88999938964844
2007-12-30,147.3000030517578,63.650001525878906,53.040000915527344,50.709999084472656,86.61000061035156,92.4800033569336,105.11000061035156,83.0,31.520000457763672,32.9900016784668,65.5
2008-01-06,141.30999755859375,61.470001220703125,51.7599983215332,48.223331451416016,88.04000091552734,94.2699966430664,106.97000122070312,85.12999725341797,32.4900016784668,34.58000183105469,61.040000915527344
2008-01-13,140.14999389648438,61.099998474121094,51.119998931884766,48.95000076293945,88.56999969482422,94.19999694824219,107.26000213623047,88.58000183105469,32.0099983215332,36.45000076293945,61.2400016784668
2008-01-20,132.05999755859375,57.560001373291016,50.0,45.133331298828125,89.61000061035156,95.48999786376953,108.5,87.41999816894531,31.420000076293945,36.58000183105469,59.02000045776367
2008-01-27,133.0399932861328,53.75,49.880001068115234,44.45333480834961,90.19999694824219,95.94999694824219,109.19999694824219,90.30000305175781,32.18000030517578,36.380001068115234,63.810001373291016
2008-02-03,139.5800018310547,56.790000915527344,51.31999969482422,46.540000915527344,89.94000244140625,95.2300033569336,109.08000183105469,89.3499984741211,31.90999984741211,37.25,68.33000183105469
